time,jup_sw_pdyn,JPFWHM,LINT0710ADAWN,EERR1190ARAD3,TERR1190A,CONT1190ARAD3,TPOW1190ARAD1,XPOS3,EERR1190ARAD1,CML,INT_TIME,DAYOFYEAR,EFLX1190A,CONT1190ARAD1,CONT0710ADAWN,TERR1190ARAD2,PPOS1190ARAD1,YEAR,EFLX1190ARAD1,CONT1190ARAD2,EERR0710ADAWN,EFLX1190ARAD2,EPOCH,PPOS1190A,DISK,CONT1190A,EERR1190A,EFLX0710ADUSK,SLIT1Y,TERR1190ARAD1,LINT1190ARAD3,AURPFLG,EFLX0710ADAWN,PPOS0710ADAWN,TPOW0710ADUSK,TERR0710ADAWN,TERR0710ADUSK,TPOW1190ARAD3,SECOFDAY,TERR1190ARAD3,CONT0710ADUSK,XPOS1,SLIT3Y,TPOW1190ARAD2,LINT0710ADUSK,XPOS2,TPOW0710ADAWN,TPOW1190A,SLIT4Y,Y_POL,PPOS1190ARAD3,EFLX1190ARAD3,JUPLOC,PPOS1190ARAD2,EERR0710ADUSK,LINT1190A,SLIT2Y,PPOS0710ADUSK,EERR1190ARAD2,JPFLAG,RADMON,LINT1190ARAD2,LINT1190ARAD1
2016-05-10T05:00:00.000,0.022052,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2016-05-10T06:00:00.000,0.022724,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2016-05-10T06:08:35.000,nan,5.58226,35.111440155957645,2.1902701829420104,22.85080323688665,1136.7218164119504,198.64935783332047,-1.0,3.271117711456639,85.57976952161079,10.0,131.0,35.15929084941256,944.4971964361139,353.8443699624622,22.68791033813284,544.0,2016.0,18.5269374213142,1471.1008427680235,0.4150572839451703,35.03992908941122,2016.3593592351763,571.0,39.75317285677352,1455.9214226025551,5.604020170863794,15.079271367766781,525.28,12.672437504775518,113.65843471567308,1.0,9.255821040235714,544.0,166.6613322274032,4.580521812511933,6.1812193916203135,226.23847155418724,22115.0,10.879639117423366,567.0719198482402,831.199,582.87,380.767224112171,56.91792610980021,834.079,102.33887555869646,381.2168224143715,613.96,1.0,598.0,20.248877439015203,575.64,571.0,0.5604329300164883,145.8256515214955,560.87,599.0,5.553716162334121,1.0,41.125,147.34126827816942,94.38751928474913
2016-05-10T06:18:35.000,nan,6.31554,38.629668904817294,3.4251917034371635,24.83090549095046,1041.666913151289,180.30912760441416,-1.0,2.3994801534334,91.62434753769543,10.0,131.0,34.261469694287825,897.0340375332671,388.08619650575565,24.870768039407537,543.0,2016.0,16.274420738884682,1397.2734728112482,0.431642774121646,34.48431197647287,2016.359378248029,570.0,39.752536990288874,1387.666893855644,5.835927919303707,13.446354061165172,525.28,10.310636907608696,104.28544335784,1.0,10.106216376961425,545.0,148.58166981117654,4.763938218573045,5.703914540409291,224.41988791367172,22715.0,14.503880841530089,504.611895388407,831.199,582.87,385.98377319523604,50.587375269957626,834.079,111.76474313117401,383.2659162459029,613.96,1.0,597.0,20.615117089021236,575.433,570.0,0.5174205982501864,139.1031727955329,560.87,599.0,5.831316525082282,1.0,41.8692,140.05537226467513,89.67244436423228
2016-05-10T06:28:35.000,nan,5.43824,34.939759145693,2.60822635862787,19.623326715628725,1011.2657318216395,155.1148045599813,-1.0,2.450357300184673,97.6693352137093,10.0,131.0,28.896206598870165,756.2000549858908,351.86681136110565,19.590814938411384,544.0,2016.0,14.159798032296019,1483.0760432559919,0.40919665634404556,29.055978363034622,2016.3593972608817,571.0,39.75183684376683,1482.6105012553535,4.500526785041923,13.77511997593805,525.28,10.386162151708223,100.84799605513747,1.0,9.095969144560078,545.0,152.26712999927122,4.51957814137205,5.5405709509738434,205.56344039780336,23315.0,11.233678037063074,515.6574055069359,831.199,582.87,330.75958927534737,51.995554937213775,834.079,100.6283843411106,330.3227463403619,613.96,1.0,598.0,18.617623894878527,575.571,571.0,0.5020009044613509,148.38465588549806,560.87,600.0,4.526765749912243,1.0,40.2682,148.39694764930664,75.58389497592991
2016-05-10T06:38:35.000,nan,5.4009,36.47830637346142,1.0941741421869922,25.766228558265887,906.1809502029814,151.98009220681254,-1.0,2.3672551417782444,103.71470499626662,10.0,131.0,39.024764783760965,764.3382952414686,365.15736431232654,26.243021892062455,545.0,2016.0,13.910249643859942,1601.0542197183167,0.42327054542330206,39.528273653973386,2016.3594162737343,570.0,39.75103576251446,1588.7721442662223,6.281318770811196,12.364132691041936,525.28,9.913709951316159,90.24431503718907,1.0,9.578960619541974,546.0,136.64338370927666,4.673435540930335,5.278149359433091,161.3155955232821,23915.0,6.357706285038286,461.45071940522485,831.199,582.87,432.95660706896155,46.54725915588096,834.079,105.9329216907767,425.4609955795795,613.96,1.0,599.0,14.408273957612426,575.416,570.0,0.47862702531053886,159.16840638609324,560.87,596.0,6.34100995107728,1.0,35.8578,160.39621688622796,76.39541971568597
2016-05-10T06:44:35.000,nan,5.31335,33.261481871802005,0.8194264868472284,44.85684211865754,217.05468869255856,148.80533401508447,-1.0,2.8190698183352882,107.34205007860658,2.0,131.0,37.939351624980276,146.55850335024297,66.86045607179403,46.24273447581026,554.0,2016.0,14.11774290235989,353.3858240833506,0.770332026392486,39.69740293453796,2016.359427681446,571.0,39.75050357845721,351.0179442213848,10.812185642518088,15.69337832354839,525.28,12.71381485344919,108.53038313437207,1.0,8.505221144811038,544.0,173.3528461243894,8.509721088882912,12.134759979255767,178.95471397826387,24275.0,9.998961479211504,118.58311497047544,831.199,582.87,433.747255588315,59.539000722102024,834.079,94.11755717573311,418.64661041091796,613.96,1.0,597.0,15.324254658761639,575.818,571.0,1.1015832199002866,175.79058552029335,560.87,599.0,11.288405212461907,1.0,50.6295,176.91221879996428,73.23757991396566
2016-05-10T07:00:00.000,0.023355,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2016-05-10T07:54:35.000,nan,5.34259,37.03316212891549,3.25432159207052,28.9850184991078,1073.8455653539509,173.37751160368148,-1.0,2.1961067192671715,149.65536038354358,10.0,131.0,52.6252680003515,887.14724359819,372.5188750115194,28.766755129910447,544.0,2016.0,15.39514673918706,2297.4031098253718,0.4484760704044388,52.33554374544907,2016.3595607714149,571.0,39.74463255703732,2304.4822133533844,6.823975285384248,14.967910394896391,525.28,9.737303816632428,107.50201886198936,1.0,9.749785138106397,544.0,165.4624447371428,4.94980868589139,6.227730668073618,230.46419841139002,28475.0,13.65666823537072,561.7348718535868,832.097,582.87,583.0369555522989,56.42963403806918,833.702,107.85966578157674,586.1885942327873,613.96,1.0,598.0,21.275380755020358,575.275,571.0,0.5649332105998475,230.88255772597958,560.87,600.0,6.76762543892155,1.0,39.0673,230.17904607545972,88.61905646244308
2016-05-10T08:00:00.000,0.023911,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2016-05-10T08:04:35.000,nan,5.11311,33.28213739191966,2.6735590223375243,26.265534974441223,995.9481969921484,177.7408095044571,-1.0,2.273632497300124,155.69993089865284,10.0,131.0,46.50699057667635,855.263595986055,335.35435807483736,26.537574001475075,542.0,2016.0,15.987807683863416,2004.8382817467518,0.3934073466284672,46.947771304759364,2016.3595797842675,571.0,39.7439973993997,2000.1548284080764,6.342048942534698,12.746988941060252,525.28,10.575251341022144,99.49142520748543,1.0,8.600235485510416,545.0,140.86126090923094,4.341118402340154,5.4900426050746445,212.52910204700981,29075.0,12.051077653173488,472.6883931409702,832.097,582.87,513.9952600782013,47.562837088084834,833.702,95.14331518850842,509.91756485864096,613.96,1.0,599.0,19.19021239967994,575.031,571.0,0.49834110352816124,200.54417673501538,560.87,599.0,6.422797396586422,1.0,44.2401,201.04345272859084,85.41386023673299
2016-05-10T08:14:35.000,nan,5.20553,36.02354332692812,3.1078560508661197,31.679905871997846,896.2292311025914,177.31643014407075,-1.0,2.841668559339017,161.7449097573199,10.0,131.0,55.33035215370696,768.2356259265725,360.8575673836458,31.68074852419758,543.0,2016.0,16.114575345800713,2050.6110778829793,0.43573190059244016,55.32676664551444,2016.3595987971203,571.0,39.74329907162615,2047.7409749712729,7.839460600797175,13.50407503696548,525.28,12.494734491105715,89.6237091047529,1.0,9.503092578904642,544.0,149.26213157342215,4.809837244420275,5.770685496650657,203.11273472881567,29675.0,12.639900999776891,498.6700873837981,832.097,582.87,587.140764481786,50.297914881977384,833.702,105.11734644480244,587.082020740084,613.96,1.0,599.0,18.919086293821813,575.085,571.0,0.5231520671982555,205.08023612962083,560.87,599.0,7.839847801778752,1.0,37.8392,205.32966071540676,76.89856956860865
2016-05-10T08:24:35.000,nan,5.54941,36.911286053941836,2.915001166868198,30.928057741328566,914.8916421541835,136.99472325490356,-1.0,1.6612379188504616,167.79027158814276,10.0,131.0,52.28368942049446,722.7667923715126,369.37722864666284,30.481849155840955,544.0,2016.0,12.545228728539083,2105.3751758086264,0.43092818450946885,51.53550088881744,2016.3596178099729,570.0,39.742500337394084,2099.3374762512167,7.11036953878858,13.041039155879826,525.28,7.1523913569557935,91.26792607438206,1.0,9.78241855135343,546.0,144.11075402394334,4.755481005409545,5.641054525613834,200.21746773249708,30275.0,12.723215798888852,484.3022042908342,832.097,582.87,579.6934906204943,48.75390897630387,833.702,108.19238474365783,586.4429067709626,613.96,1.0,598.0,18.300586591763125,574.494,570.0,0.5119706274058935,210.1850953768495,560.87,599.0,6.986464054821988,1.0,35.8052,210.7664435915274,72.35044661950306
2016-05-10T08:33:35.000,nan,4.77398,31.723397944565505,3.037201225549294,36.56284624371906,742.2334971893579,152.50577752084234,-1.0,2.296540571968687,173.23129944839434,8.0,131.0,57.02751684381863,587.0971039482392,253.72506229951978,36.25745528710111,545.0,2016.0,13.788908907963703,1818.5497675864026,0.4304401132960753,56.61387869573781,2016.3596349215402,571.0,39.74169118497575,1816.6019401848316,8.622898617417492,13.180185966171187,525.28,10.141173217744672,93.08647864349544,1.0,8.2448829581703,547.0,145.7997705194271,4.753658461234028,6.225341670560829,199.48397111522314,30815.0,12.366365943946738,400.2007857710123,832.097,582.87,633.6374360245054,50.09474725817631,833.702,91.24281307415562,637.2568081247449,613.96,1.0,599.0,18.70242221638658,574.828,571.0,0.5640082910714943,227.70150732084247,560.87,599.0,8.529860183087361,1.0,45.4732,227.93503248367028,73.50556253831202
2016-05-10T09:00:00.000,0.024768,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2016-05-10T09:41:35.000,nan,5.79629,35.55999150320178,3.2676312052211838,26.802593834020996,1120.6586721113933,189.1537986263907,834.309,2.2798659262248777,214.33539215199494,10.0,131.0,44.073350499752195,913.9359179036728,355.1522666258097,26.819515824398394,542.0,2016.0,16.74837783027377,1914.698020409478,0.4429713579880804,44.156162113700056,2016.3597642089385,571.0,39.736029231310845,1910.0237655035926,6.245333298010848,15.797013897586659,525.28,10.455565419809288,111.9653352277707,1.0,9.500465046719132,542.0,174.7885419252105,4.880082632770311,6.288180271339902,236.1827730750143,34895.0,13.63449675896519,606.7250440647695,833.882,582.87,496.15181369349983,60.121113418086715,832.028,105.03795755651207,494.8923961947613,613.96,1.0,597.0,21.651823999988572,574.014,571.0,0.5701651962766277,191.32146064567095,560.87,598.0,6.245438589524914,1.0,43.6597,191.77306312309975,91.56634043910654
2016-05-10T09:51:35.000,nan,5.60527,31.89978196053824,3.0265188056589962,28.7414465582993,1133.4987389722146,184.3787581590816,834.309,2.6573004805444342,220.3799926237729,10.0,131.0,46.68974488599458,866.2233795809516,319.1744010531147,29.232082027503132,542.0,2016.0,16.38399532265038,1962.9928559484329,0.40292342719478624,47.434325867471074,2016.3597832217913,571.0,39.73539092302936,1963.6919007701367,6.728777847733255,15.826138706619865,525.28,11.975836525455438,113.32751790940793,1.0,8.334930020747406,542.0,175.08470320390876,4.44402440442845,6.253763012345586,238.96757894681147,35495.0,13.030467543523715,597.9302221028775,833.882,582.87,536.5786061863128,59.610655752841964,832.028,92.21741088893015,528.7674195667635,613.96,1.0,596.0,21.758324288609373,573.906,571.0,0.5668500753700352,196.95753627498604,560.87,598.0,6.838461227244245,1.0,38.7278,196.89054568596623,86.70323676844906
2016-05-10T10:00:00.000,0.0263,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2016-05-10T10:01:35.000,nan,5.67945,31.740383708268386,3.6300369318078336,31.062619188298914,1053.5028240740858,163.6031017906346,834.309,2.2258308476430475,226.42500389924737,10.0,131.0,49.95573047059707,772.1469873779915,314.33679338748334,31.13965394018192,542.0,2016.0,15.228740004956022,1960.0154688679243,0.3966928175387298,50.28401795177884,2016.359802234644,571.0,39.73468566812518,1946.1233131549227,7.3819043406489495,16.113052335298562,525.28,9.78990908999149,105.08959143955789,1.0,8.50987190758417,541.0,178.34978898248852,4.371328872897767,6.220791633326671,236.69774478556482,36095.0,13.880553875037158,616.681154155358,833.882,582.87,558.3053424797143,61.58131542703178,832.028,94.08890919683961,555.826299296415,613.96,1.0,596.0,22.518941423875162,573.943,571.0,0.5635516714002252,195.0130095115122,560.87,598.0,7.416603859672492,1.0,42.9244,196.4052112272971,77.19887990051551
2016-05-10T10:08:05.000,nan,6.01795,33.692382386810685,3.3061654658517026,43.732065480649865,339.11371962748626,157.52168680369846,834.309,3.230760536805771,230.35446993238466,3.0,131.0,42.90519547271515,225.71831545501482,100.81893709664291,43.75301820599192,546.0,2016.0,14.367605648700351,617.1422950146725,0.6936731421715536,43.262025756030766,2016.3598145929982,571.0,39.73417344652558,608.5900572631281,9.537595433420307,14.838853062495813,525.28,14.070642957120425,113.29406300955542,1.0,8.991159053301299,546.0,164.20930831819655,7.642187465623518,10.115040190561702,222.982557612834,36485.0,15.679465955094342,168.92567566945218,833.882,582.87,504.8869708673929,56.38318039782056,832.028,99.41965863181093,500.8900107792727,613.96,1.0,597.0,20.19272256235257,573.943,571.0,0.9162119990356271,203.22380736588983,560.87,599.0,9.538376358144925,1.0,39.494,206.0788016818289,75.07161304663526
2016-05-10T10:25:05.000,nan,6.28051,34.394991422423125,4.411388127295481,30.787254071223316,742.2744892627816,155.9754044635635,834.309,2.956025858029005,240.6319490015984,7.0,131.0,39.38744651754829,497.90098901716556,240.38621764803975,30.9049213997084,541.0,2016.0,14.419403119871077,1173.3096651818564,0.49408667946212337,39.5724005462635,2016.3598469148478,571.0,39.73262984236833,1166.3632471015953,7.338394259449636,15.837084946446303,525.28,11.881885314677055,105.94625399706341,1.0,9.149414178198315,545.0,175.33390525631467,5.44446700928047,7.077680713225628,241.50432806229,37505.0,16.72315289357349,431.3169705799228,833.882,582.87,440.42859060393187,61.35719480017766,832.028,101.19652247144437,437.9948457678185,613.96,1.0,596.0,23.556953612800463,573.875,571.0,0.6412086053083523,166.85563823129965,560.87,598.0,7.338575955424039,1.0,46.2724,167.87370244489557,71.19850677614757
2016-05-10T10:34:05.000,nan,6.08068,35.63092935932672,5.232560069580807,38.4834524596031,538.8317617234458,184.68646395328247,834.309,4.825699572989761,246.07288884389735,5.0,131.0,42.59147180261724,365.1180649703565,176.8202791747899,38.48026964366275,555.0,2016.0,17.324254211375703,814.37464741648,0.5745062974082765,42.637337280765784,2016.3598640264152,571.0,39.73173978708418,812.3078319116757,9.340893895713336,16.017604117832253,525.28,18.401532877524634,107.53048257662596,1.0,9.466782768619698,546.0,177.35351760556696,6.328335725605521,8.490047137124874,246.27662651481782,38045.0,20.799138779151562,306.81504945100187,833.882,582.87,468.85333083752903,61.19457820041793,832.028,104.69085157202379,468.04163303950753,613.96,1.0,597.0,23.147614478754523,574.131,571.0,0.768646794276416,162.58495981970907,560.87,598.0,9.34071975731984,1.0,60.3535,162.99485828723783,73.18888162909738
2016-05-10T11:00:00.000,0.027685,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2016-05-10T11:34:05.000,nan,5.0437,26.183960289181293,3.1218543518750907,22.692533650402872,773.746165329041,156.0800527023119,834.82,1.8674538414455042,282.33988437664516,7.0,131.0,27.453919963779253,566.1103158935887,182.0185082576645,22.73962169408824,548.0,2016.0,13.61814413822566,896.4345553349148,0.43443564603885865,27.771609071154803,2016.3599781035314,571.0,39.727077841427366,879.1587166487033,5.309306102721448,14.539417073698356,525.28,9.378936639342724,110.6405043706606,1.0,7.027514692200415,551.0,161.0806725457064,4.783403118060231,6.812029625577228,223.08675145211086,41645.0,13.013694615570497,399.10483212395775,834.37,582.87,313.608391015131,56.67861721835287,831.071,77.72391521010596,311.02328630110276,613.96,1.0,596.0,20.56871002085077,573.775,571.0,0.6167101402701147,125.80180697815236,560.87,597.0,5.311127920770579,1.0,42.3099,128.26580787242716,80.5943297339392
2016-05-10T11:42:35.000,nan,4.93849,27.29677594239914,3.6053402377560446,20.566707779188025,953.9770673140686,159.03905907225936,834.82,2.1380121665815337,287.47798531753057,10.0,131.0,26.56007794335151,751.9288887884431,271.32383370917523,20.57221199041443,543.0,2016.0,13.964767022848795,1205.4125261797972,0.37402880211573053,26.701763763160372,2016.3599942644562,571.0,39.72650924648551,1193.7229887404183,4.679403790603783,13.619850483319148,525.28,10.05886264656648,95.25348882547925,1.0,7.277792286351501,550.0,150.85543623681156,4.122730927252525,5.517492478276051,219.0209564826907,42155.0,15.242185931320346,531.6227744903199,834.37,582.87,303.74368104767444,52.6356200289931,831.071,80.50917082612497,302.02676426087123,613.96,1.0,596.0,20.393028520094443,573.749,571.0,0.4997687216490704,119.52777243880719,560.87,597.0,4.679575989125202,1.0,41.5697,120.68939853882337,75.16585780078589
2016-05-10T11:52:35.000,nan,5.92261,28.65514551480345,3.306553363256345,20.669652858005808,990.6481720033025,145.45760015369478,834.82,1.5499803870761286,293.52318800372285,10.0,131.0,26.599424785527184,759.462335560529,283.97964889431023,20.303969646808184,545.0,2016.0,12.707749950879847,1110.123492033872,0.37024773735008937,26.3814731647079,2016.3600132773088,571.0,39.72575770332009,1107.2647471468645,4.978598028449763,13.923585519918289,525.28,8.063459691858553,99.02414108046776,1.0,7.695696116270833,542.0,154.2474675594763,4.078777336117487,5.520606751689007,214.44405269767827,42755.0,12.81949517668883,538.6461021201467,834.37,582.87,288.42372664087543,53.67791558382604,831.071,85.113110812811,292.43767297746246,613.96,1.0,597.0,20.351052597980637,573.809,571.0,0.49973942466224247,110.78294617148535,560.87,597.0,4.939813518229487,1.0,43.0088,111.10270110541374,75.83175168517673
2016-05-10T12:00:00.000,0.028887,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2016-05-10T12:02:35.000,nan,5.59722,31.74287805066033,3.188986891343605,18.400777263858384,967.2433685208068,133.82041582375527,834.82,1.625471464641913,299.56870039187254,10.0,131.0,23.029563420589803,680.1320732062777,315.49766796204494,18.514851470792898,543.0,2016.0,11.833498869640337,1063.7820368206349,0.39897691228763954,23.21648586345511,2016.3600322901614,571.0,39.72489874957073,1052.1919753670545,4.149607919425901,13.071502973138058,525.28,8.045321698916284,96.78864455357615,1.0,8.50288367372276,541.0,144.77857293279658,4.397361975184473,5.429416002708232,206.63912465059218,43355.0,12.43224256689849,497.8810526369489,834.37,582.87,265.62464760026774,49.65681521109296,831.071,94.06181785989104,262.4838871403117,613.96,1.0,597.0,19.38717466276216,573.819,571.0,0.4916005882178598,105.45808039880166,560.87,599.0,4.153504666881848,1.0,36.5436,106.61425687548274,68.17147769904705
2016-05-10T12:12:35.000,nan,5.17626,32.058989551078845,3.6984457684601644,19.364530841222518,937.9911918816521,166.3297022303424,834.82,2.562447068835792,305.61430714638897,10.0,131.0,24.961940300225784,729.1243883851166,317.4982624286497,19.32543433792487,543.0,2016.0,14.779336190827326,1090.225247100545,0.3981729479954591,25.00952766715856,2016.3600513030142,571.0,39.723948818650655,1076.4957950981734,4.448557556248126,13.81060585868405,525.28,12.361093630568863,93.83466250968972,1.0,8.454289185945632,544.0,152.96994287334795,4.393220433982318,5.741197472051621,206.27395347996614,43955.0,13.864673141394311,531.2712794539402,834.37,582.87,279.8776382862071,52.81510236571305,831.071,93.59183778403633,278.24246968698816,613.96,1.0,596.0,19.939519175350444,573.728,571.0,0.5199988482129644,107.78851940417123,560.87,597.0,4.420129761870757,1.0,33.1452,109.16744851079405,72.8954035261084
2016-05-10T12:20:05.000,nan,5.38159,36.81695154964216,4.368187122454729,28.470985148553495,478.45658905515137,168.6694917937452,834.82,2.543216397642502,310.148412114723,5.0,131.0,26.675800336890408,394.17523795651505,182.3472995022621,28.630238927751567,542.0,2016.0,14.163049911666654,532.576477361572,0.5854384670935902,26.743676810686672,2016.3600655626537,571.0,39.72320579236665,531.1210537703755,7.0031944505639805,14.10899106649275,525.28,14.091129795298222,95.76026190224628,1.0,9.826307891633377,543.0,156.313084864404,6.451976110870928,7.72460572579313,211.5634960568837,44405.0,16.383284616504014,270.19991608649434,834.37,582.87,292.93969501161314,53.99931667213913,831.071,108.75190557604391,290.79341295473535,613.96,1.0,597.0,20.411371020837713,573.933,571.0,0.6992509400666416,106.35366125931462,560.87,599.0,7.002961005054842,1.0,51.3593,106.65177320280362,78.44020105714769
2016-05-10T13:00:00.000,0.030022,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2016-05-10T13:29:05.000,nan,6.83765,36.71141458700305,2.390521735149584,18.55122210836674,879.7140806792619,163.5060334601217,-1.0,2.0201487911375726,351.8557553409969,9.0,131.0,21.990067404150334,741.3254779329866,329.5395378742178,18.404307058600402,543.0,2016.0,14.807059540573208,930.1378071706963,0.4570370920192529,21.91786448370763,2016.3601967513373,571.0,39.717933091595825,928.212928134205,4.20281888547926,12.32424059789794,525.28,8.925000806391864,97.71860192299035,1.0,9.480853258140417,544.0,136.4684410625835,5.0480437977547,5.89027178093716,200.76988633887657,48545.0,10.85802346747877,421.01620718359845,833.001,582.87,249.47669568088935,46.43255082941974,832.61,105.06942349828489,250.6828000423543,613.96,1.0,596.0,18.201515448829287,573.73,571.0,0.5341522988913239,103.45214228176481,560.87,596.0,4.175468332055309,1.0,51.5455,103.64069595634585,82.25300518573268
2016-05-10T13:38:35.000,nan,5.84161,42.15740600855071,2.14414604093239,20.61965183530637,945.3254081621282,155.2942361522538,-1.0,2.020906527756175,357.5986991054026,10.0,131.0,25.13818450141374,755.3280176977569,419.29434925747046,20.404687648217216,542.0,2016.0,14.101042727144042,938.2814862075656,0.48513418472529163,25.146951595762886,2016.3602148135474,571.0,39.71721886407342,935.3525772839976,5.254016860011381,13.257373453060397,525.28,9.293758681981553,94.42663362431846,1.0,11.113787008397226,542.0,146.7946376835654,5.350749777273282,5.676663968049815,180.68867778218845,49115.0,9.802812548889847,499.9529248719409,833.001,582.87,262.5437153934636,49.91303379279019,832.61,123.06598782335172,263.8908284666123,613.96,1.0,596.0,16.171844564656727,574.065,571.0,0.514815502503946,93.66215391473132,560.87,597.0,5.253235550205325,1.0,44.2922,93.93263285696516,75.4753670400193
2016-05-10T13:48:35.000,nan,5.62801,38.75499963650995,3.9487425588067984,15.05294639833296,968.1218976803802,142.17813597548312,-1.0,1.5389124600206803,3.644205016982937,10.0,131.0,16.297528399432768,734.6673991992338,386.16957829275634,15.41773955731605,543.0,2016.0,12.52803504634929,819.8176892206084,0.44803789125488813,16.507373243160895,2016.3602338264,570.0,39.716362198415645,824.1406338515026,3.2520779111878366,12.858194495207377,525.28,8.048062008405818,96.68940221039551,1.0,10.297819554876227,547.0,142.41616574079842,4.944947629358088,5.458785483741292,220.58834322312504,49715.0,15.072038012078785,492.1877763962448,833.001,582.87,194.33570046600295,49.09925964174918,832.61,114.05180749579245,192.97339113389364,613.96,1.0,597.0,21.000237687247353,574.271,570.0,0.49452359315754985,82.61386119294684,560.87,598.0,3.3804447497438104,1.0,36.9298,82.18882623953674,73.33886598221106
2016-05-10T13:58:35.000,nan,4.92395,40.03967746729266,2.7592420495150756,14.653070258641312,941.7833687296729,129.50864417273488,-1.0,1.6462606683780532,9.689809613306466,10.0,131.0,16.824078528903822,682.2760007300462,400.33494430834253,13.992283757368163,546.0,2016.0,11.607843520063172,757.8350348397271,0.4739510966898772,16.341273764914995,2016.3602528392528,571.0,39.715413809285344,753.0607985011761,3.6282807302017117,14.135219444105502,525.28,7.4077923999025685,94.2419017653819,1.0,10.742884024782654,544.0,156.5451313136609,5.222631518313524,5.918430387039612,195.28930094012742,50315.0,11.392422703192894,540.0678576230348,833.001,582.87,183.08526449024833,53.858707227846665,832.61,118.91520446025142,187.31623068193502,613.96,1.0,598.0,17.98137843309864,574.609,571.0,0.5365760810076536,75.58447553649913,560.87,599.0,3.3921786218385797,1.0,28.7855,76.0388214932653,68.35510431347052
2016-05-10T14:00:00.000,0.030357,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
